,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Category,Sum
19871,6aa06c00-d796-43c3-816d-70f21fe58f80,hate,23-07-2020 09:21,#N/A,science,#N/A,#N/A,,,
19872,6aa06c00-d796-43c3-816d-70f21fe58f80,cherish,01-01-2021 17:57,#N/A,science,#N/A,#N/A,,,
19873,6aa06c00-d796-43c3-816d-70f21fe58f80,adore,09-06-2021 04:20,#N/A,science,#N/A,#N/A,,,
19874,6aa06c00-d796-43c3-816d-70f21fe58f80,adore,16-09-2020 20:25,#N/A,science,#N/A,#N/A,,,
19875,6aa06c00-d796-43c3-816d-70f21fe58f80,heart,20-04-2021 07:31,#N/A,science,#N/A,#N/A,,,
19876,6aa06c00-d796-43c3-816d-70f21fe58f80,want,12-11-2020 15:06,#N/A,science,#N/A,#N/A,,,
19877,6aa06c00-d796-43c3-816d-70f21fe58f80,love,08-02-2021 06:06,#N/A,science,#N/A,#N/A,,,
19878,6aa06c00-d796-43c3-816d-70f21fe58f80,love,27-01-2021 14:03,#N/A,science,#N/A,#N/A,,,
19879,6aa06c00-d796-43c3-816d-70f21fe58f80,disgust,28-03-2021 13:41,#N/A,science,#N/A,#N/A,,,
19880,6aa06c00-d796-43c3-816d-70f21fe58f80,heart,16-08-2020 12:47,#N/A,science,#N/A,#N/A,,,
19881,6aa06c00-d796-43c3-816d-70f21fe58f80,worried,19-10-2020 19:00,#N/A,science,#N/A,#N/A,,,
19882,6aa06c00-d796-43c3-816d-70f21fe58f80,cherish,12-11-2020 08:28,#N/A,science,#N/A,#N/A,,,
19883,6aa06c00-d796-43c3-816d-70f21fe58f80,dislike,05-06-2021 21:26,#N/A,science,#N/A,#N/A,,,
19884,6aa06c00-d796-43c3-816d-70f21fe58f80,dislike,19-05-2021 03:37,#N/A,science,#N/A,#N/A,,,
19885,6aa06c00-d796-43c3-816d-70f21fe58f80,intrigued,25-06-2020 22:35,#N/A,science,#N/A,#N/A,,,
19886,6aa06c00-d796-43c3-816d-70f21fe58f80,disgust,23-11-2020 20:29,#N/A,science,#N/A,#N/A,,,
19887,6aa06c00-d796-43c3-816d-70f21fe58f80,disgust,02-03-2021 09:47,#N/A,science,#N/A,#N/A,,,
19888,6aa06c00-d796-43c3-816d-70f21fe58f80,scared,03-08-2020 06:23,#N/A,science,#N/A,#N/A,,,
19889,6aa06c00-d796-43c3-816d-70f21fe58f80,interested,11-11-2020 08:34,#N/A,science,#N/A,#N/A,,,
19890,6aa06c00-d796-43c3-816d-70f21fe58f80,worried,12-07-2020 05:24,#N/A,science,#N/A,#N/A,,,
19891,6aa06c00-d796-43c3-816d-70f21fe58f80,dislike,09-04-2021 03:10,#N/A,science,#N/A,#N/A,,,
19892,6aa06c00-d796-43c3-816d-70f21fe58f80,disgust,12-12-2020 19:28,#N/A,science,#N/A,#N/A,,,
19893,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,,16-04-2021 20:15,,,,,,,
19894,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,adore,01-09-2020 10:34,#N/A,tennis,#N/A,#N/A,,,
19895,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,disgust,14-01-2021 09:39,#N/A,tennis,#N/A,#N/A,,,
19896,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,dislike,08-11-2020 18:04,#N/A,tennis,#N/A,#N/A,,,
19897,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,love,30-05-2021 15:39,#N/A,tennis,#N/A,#N/A,,,
19898,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,interested,17-07-2020 21:40,#N/A,tennis,#N/A,#N/A,,,
19899,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,super love,23-07-2020 23:23,#N/A,tennis,#N/A,#N/A,,,
19900,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,23-03-2021 09:30,#N/A,tennis,#N/A,#N/A,,,
19901,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,intrigued,07-12-2020 09:15,#N/A,tennis,#N/A,#N/A,,,
19902,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,dislike,22-07-2020 11:46,#N/A,tennis,#N/A,#N/A,,,
19903,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,19-02-2021 20:40,#N/A,tennis,#N/A,#N/A,,,
19904,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,indifferent,12-06-2021 09:35,#N/A,tennis,#N/A,#N/A,,,
19905,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,peeking,22-09-2020 09:07,#N/A,tennis,#N/A,#N/A,,,
19906,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,dislike,03-02-2021 08:20,#N/A,tennis,#N/A,#N/A,,,
19907,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,peeking,18-12-2020 04:46,#N/A,tennis,#N/A,#N/A,,,
19908,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,super love,31-08-2020 06:09,#N/A,tennis,#N/A,#N/A,,,
19909,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,intrigued,15-02-2021 17:34,#N/A,tennis,#N/A,#N/A,,,
19910,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,worried,21-09-2020 18:16,#N/A,tennis,#N/A,#N/A,,,
19911,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,06-08-2020 01:57,#N/A,tennis,#N/A,#N/A,,,
19912,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,dislike,15-03-2021 12:14,#N/A,tennis,#N/A,#N/A,,,
19913,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,indifferent,29-01-2021 22:47,#N/A,tennis,#N/A,#N/A,,,
19914,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,cherish,17-05-2021 21:00,#N/A,tennis,#N/A,#N/A,,,
19915,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,super love,09-10-2020 13:49,#N/A,tennis,#N/A,#N/A,,,
19916,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,interested,15-10-2020 13:41,#N/A,tennis,#N/A,#N/A,,,
19917,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,indifferent,15-10-2020 00:15,#N/A,tennis,#N/A,#N/A,,,
19918,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,indifferent,25-10-2020 08:05,#N/A,tennis,#N/A,#N/A,,,
19919,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,like,21-07-2020 06:27,#N/A,tennis,#N/A,#N/A,,,
19920,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,dislike,06-08-2020 17:41,#N/A,tennis,#N/A,#N/A,,,
19921,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,super love,26-12-2020 20:15,#N/A,tennis,#N/A,#N/A,,,
19922,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,indifferent,28-06-2020 03:41,#N/A,tennis,#N/A,#N/A,,,
19923,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,want,10-07-2020 19:40,#N/A,tennis,#N/A,#N/A,,,
19924,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,disgust,31-12-2020 17:22,#N/A,tennis,#N/A,#N/A,,,
19925,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,dislike,27-12-2020 22:02,#N/A,tennis,#N/A,#N/A,,,
19926,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,adore,15-06-2021 06:37,#N/A,tennis,#N/A,#N/A,,,
19927,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,disgust,30-10-2020 11:40,#N/A,tennis,#N/A,#N/A,,,
19928,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,intrigued,10-05-2021 06:38,#N/A,tennis,#N/A,#N/A,,,
19929,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,super love,04-01-2021 19:25,#N/A,tennis,#N/A,#N/A,,,
19930,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,cherish,27-02-2021 23:06,#N/A,tennis,#N/A,#N/A,,,
19931,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,love,03-05-2021 01:28,#N/A,tennis,#N/A,#N/A,,,
19932,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,hate,05-06-2021 05:31,#N/A,tennis,#N/A,#N/A,,,
19933,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,interested,03-11-2020 08:09,#N/A,tennis,#N/A,#N/A,,,
19934,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,want,04-03-2021 17:47,#N/A,tennis,#N/A,#N/A,,,
19935,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,super love,24-06-2020 07:15,#N/A,tennis,#N/A,#N/A,,,
19936,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,love,03-05-2021 22:44,#N/A,tennis,#N/A,#N/A,,,
19937,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,cherish,28-04-2021 01:58,#N/A,tennis,#N/A,#N/A,,,
19938,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,hate,02-12-2020 12:12,#N/A,tennis,#N/A,#N/A,,,
19939,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,want,08-04-2021 20:30,#N/A,tennis,#N/A,#N/A,,,
19940,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,scared,02-09-2020 23:19,#N/A,tennis,#N/A,#N/A,,,
19941,96ece45a-89e4-4cf8-b216-c860bf8e158e,,12-01-2021 14:55,,,,,,,
19942,96ece45a-89e4-4cf8-b216-c860bf8e158e,dislike,14-12-2020 15:01,#N/A,food,#N/A,#N/A,,,
19943,96ece45a-89e4-4cf8-b216-c860bf8e158e,disgust,18-05-2021 15:45,#N/A,food,#N/A,#N/A,,,
19944,96ece45a-89e4-4cf8-b216-c860bf8e158e,heart,18-11-2020 11:09,#N/A,food,#N/A,#N/A,,,
19945,96ece45a-89e4-4cf8-b216-c860bf8e158e,peeking,21-07-2020 00:13,#N/A,food,#N/A,#N/A,,,
19946,96ece45a-89e4-4cf8-b216-c860bf8e158e,interested,23-03-2021 22:51,#N/A,food,#N/A,#N/A,,,
19947,96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,24-02-2021 03:14,#N/A,food,#N/A,#N/A,,,
19948,96ece45a-89e4-4cf8-b216-c860bf8e158e,want,15-11-2020 14:56,#N/A,food,#N/A,#N/A,,,
19949,96ece45a-89e4-4cf8-b216-c860bf8e158e,worried,26-05-2021 13:43,#N/A,food,#N/A,#N/A,,,
19950,96ece45a-89e4-4cf8-b216-c860bf8e158e,indifferent,18-07-2020 06:09,#N/A,food,#N/A,#N/A,,,
19951,96ece45a-89e4-4cf8-b216-c860bf8e158e,disgust,18-05-2021 09:37,#N/A,food,#N/A,#N/A,,,
19952,96ece45a-89e4-4cf8-b216-c860bf8e158e,heart,22-11-2020 12:31,#N/A,food,#N/A,#N/A,,,
19953,96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,08-11-2020 07:46,#N/A,food,#N/A,#N/A,,,
19954,96ece45a-89e4-4cf8-b216-c860bf8e158e,worried,17-11-2020 22:10,#N/A,food,#N/A,#N/A,,,
19955,96ece45a-89e4-4cf8-b216-c860bf8e158e,adore,29-09-2020 06:20,#N/A,food,#N/A,#N/A,,,
19956,96ece45a-89e4-4cf8-b216-c860bf8e158e,want,09-10-2020 17:38,#N/A,food,#N/A,#N/A,,,
19957,96ece45a-89e4-4cf8-b216-c860bf8e158e,want,13-08-2020 03:06,#N/A,food,#N/A,#N/A,,,
19958,96ece45a-89e4-4cf8-b216-c860bf8e158e,adore,12-03-2021 05:35,#N/A,food,#N/A,#N/A,,,
19959,96ece45a-89e4-4cf8-b216-c860bf8e158e,like,28-07-2020 03:58,#N/A,food,#N/A,#N/A,,,
19960,96ece45a-89e4-4cf8-b216-c860bf8e158e,cherish,27-08-2020 05:17,#N/A,food,#N/A,#N/A,,,
19961,96ece45a-89e4-4cf8-b216-c860bf8e158e,like,07-01-2021 08:09,#N/A,food,#N/A,#N/A,,,
19962,96ece45a-89e4-4cf8-b216-c860bf8e158e,like,10-01-2021 20:38,#N/A,food,#N/A,#N/A,,,
19963,96ece45a-89e4-4cf8-b216-c860bf8e158e,super love,05-02-2021 04:07,#N/A,food,#N/A,#N/A,,,
19964,96ece45a-89e4-4cf8-b216-c860bf8e158e,disgust,28-08-2020 22:25,#N/A,food,#N/A,#N/A,,,
19965,96ece45a-89e4-4cf8-b216-c860bf8e158e,disgust,14-11-2020 05:50,#N/A,food,#N/A,#N/A,,,
19966,96ece45a-89e4-4cf8-b216-c860bf8e158e,peeking,16-10-2020 22:45,#N/A,food,#N/A,#N/A,,,
19967,96ece45a-89e4-4cf8-b216-c860bf8e158e,interested,02-03-2021 23:06,#N/A,food,#N/A,#N/A,,,
19968,96ece45a-89e4-4cf8-b216-c860bf8e158e,indifferent,10-02-2021 04:25,#N/A,food,#N/A,#N/A,,,
19969,96ece45a-89e4-4cf8-b216-c860bf8e158e,scared,26-04-2021 12:20,#N/A,food,#N/A,#N/A,,,
19970,96ece45a-89e4-4cf8-b216-c860bf8e158e,love,29-06-2020 10:30,#N/A,food,#N/A,#N/A,,,
19971,96ece45a-89e4-4cf8-b216-c860bf8e158e,dislike,04-08-2020 04:42,#N/A,food,#N/A,#N/A,,,
19972,96ece45a-89e4-4cf8-b216-c860bf8e158e,interested,23-12-2020 16:04,#N/A,food,#N/A,#N/A,,,
19973,96ece45a-89e4-4cf8-b216-c860bf8e158e,peeking,05-05-2021 17:22,#N/A,food,#N/A,#N/A,,,
19974,96ece45a-89e4-4cf8-b216-c860bf8e158e,love,16-12-2020 23:39,#N/A,food,#N/A,#N/A,,,
19975,96ece45a-89e4-4cf8-b216-c860bf8e158e,disgust,08-05-2021 06:45,#N/A,food,#N/A,#N/A,,,
19976,96ece45a-89e4-4cf8-b216-c860bf8e158e,worried,12-09-2020 04:56,#N/A,food,#N/A,#N/A,,,
19977,96ece45a-89e4-4cf8-b216-c860bf8e158e,super love,26-04-2021 09:33,#N/A,food,#N/A,#N/A,,,
19978,96ece45a-89e4-4cf8-b216-c860bf8e158e,like,18-02-2021 14:48,#N/A,food,#N/A,#N/A,,,
19979,96ece45a-89e4-4cf8-b216-c860bf8e158e,love,18-01-2021 09:04,#N/A,food,#N/A,#N/A,,,
19980,96ece45a-89e4-4cf8-b216-c860bf8e158e,hate,24-08-2020 17:31,#N/A,food,#N/A,#N/A,,,
19981,96ece45a-89e4-4cf8-b216-c860bf8e158e,want,12-02-2021 10:46,#N/A,food,#N/A,#N/A,,,
19982,96ece45a-89e4-4cf8-b216-c860bf8e158e,cherish,05-07-2020 07:49,#N/A,food,#N/A,#N/A,,,
19983,96ece45a-89e4-4cf8-b216-c860bf8e158e,peeking,24-02-2021 22:16,#N/A,food,#N/A,#N/A,,,
19984,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,,05-06-2021 02:08,,,,,,,
19985,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,super love,08-12-2020 20:44,#N/A,animals,#N/A,#N/A,,,
19986,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,dislike,25-09-2020 01:03,#N/A,animals,#N/A,#N/A,,,
19987,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,heart,10-05-2021 20:15,#N/A,animals,#N/A,#N/A,,,
19988,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,adore,22-02-2021 06:12,#N/A,animals,#N/A,#N/A,,,
19989,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,super love,21-01-2021 21:44,#N/A,animals,#N/A,#N/A,,,
19990,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,indifferent,30-09-2020 19:39,#N/A,animals,#N/A,#N/A,,,
19991,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,love,27-07-2020 07:59,#N/A,animals,#N/A,#N/A,,,
19992,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,intrigued,18-12-2020 16:26,#N/A,animals,#N/A,#N/A,,,
19993,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,worried,03-04-2021 22:15,#N/A,animals,#N/A,#N/A,,,
19994,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,heart,06-11-2020 09:33,#N/A,animals,#N/A,#N/A,,,
19995,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,hate,05-12-2020 11:37,#N/A,animals,#N/A,#N/A,,,
19996,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,hate,07-07-2020 16:43,#N/A,animals,#N/A,#N/A,,,
19997,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,peeking,28-01-2021 12:19,#N/A,animals,#N/A,#N/A,,,
19998,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,worried,09-08-2020 01:54,#N/A,animals,#N/A,#N/A,,,
19999,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,intrigued,08-02-2021 12:19,#N/A,animals,#N/A,#N/A,,,
20000,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,interested,30-08-2020 16:45,#N/A,animals,#N/A,#N/A,,,
20001,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,want,25-11-2020 05:08,#N/A,animals,#N/A,#N/A,,,
20002,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,,28-04-2021 12:48,,,,,,,
20003,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,love,11-02-2021 14:48,#N/A,food,#N/A,#N/A,,,
20004,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,intrigued,07-01-2021 04:37,#N/A,food,#N/A,#N/A,,,
20005,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,20-01-2021 20:51,#N/A,food,#N/A,#N/A,,,
20006,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,02-06-2021 04:32,#N/A,food,#N/A,#N/A,,,
20007,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,worried,08-04-2021 09:55,#N/A,food,#N/A,#N/A,,,
20008,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,15-08-2020 18:05,#N/A,food,#N/A,#N/A,,,
20009,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,intrigued,05-09-2020 07:50,#N/A,food,#N/A,#N/A,,,
20010,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,peeking,16-03-2021 09:51,#N/A,food,#N/A,#N/A,,,
20011,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,dislike,30-12-2020 10:15,#N/A,food,#N/A,#N/A,,,
20012,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,worried,26-06-2020 12:36,#N/A,food,#N/A,#N/A,,,
20013,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,disgust,23-09-2020 00:17,#N/A,food,#N/A,#N/A,,,
20014,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,super love,21-06-2020 22:29,#N/A,food,#N/A,#N/A,,,
20015,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,cherish,17-05-2021 04:01,#N/A,food,#N/A,#N/A,,,
20016,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,27-02-2021 11:19,#N/A,food,#N/A,#N/A,,,
20017,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,cherish,22-01-2021 09:34,#N/A,food,#N/A,#N/A,,,
20018,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,heart,09-05-2021 13:20,#N/A,food,#N/A,#N/A,,,
20019,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,peeking,18-12-2020 05:10,#N/A,food,#N/A,#N/A,,,
20020,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,disgust,28-06-2020 00:12,#N/A,food,#N/A,#N/A,,,
20021,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,adore,11-07-2020 10:21,#N/A,food,#N/A,#N/A,,,
20022,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,interested,02-12-2020 07:17,#N/A,food,#N/A,#N/A,,,
20023,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,cherish,12-05-2021 09:56,#N/A,food,#N/A,#N/A,,,
20024,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,cherish,20-04-2021 09:38,#N/A,food,#N/A,#N/A,,,
20025,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,like,24-09-2020 20:12,#N/A,food,#N/A,#N/A,,,
20026,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,love,04-04-2021 16:09,#N/A,food,#N/A,#N/A,,,
20027,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,indifferent,26-09-2020 14:18,#N/A,food,#N/A,#N/A,,,
20028,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,indifferent,30-03-2021 04:27,#N/A,food,#N/A,#N/A,,,
20029,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,want,17-01-2021 23:36,#N/A,food,#N/A,#N/A,,,
20030,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,dislike,04-11-2020 20:07,#N/A,food,#N/A,#N/A,,,
20031,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,worried,28-07-2020 12:57,#N/A,food,#N/A,#N/A,,,
20032,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,interested,31-01-2021 09:56,#N/A,food,#N/A,#N/A,,,
20033,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,super love,20-07-2020 05:12,#N/A,food,#N/A,#N/A,,,
20034,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,peeking,15-09-2020 12:31,#N/A,food,#N/A,#N/A,,,
20035,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,love,11-07-2020 13:36,#N/A,food,#N/A,#N/A,,,
20036,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,love,15-10-2020 05:26,#N/A,food,#N/A,#N/A,,,
20037,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,interested,22-08-2020 06:16,#N/A,food,#N/A,#N/A,,,
20038,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,hate,14-08-2020 18:50,#N/A,food,#N/A,#N/A,,,
20039,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,love,04-10-2020 02:24,#N/A,food,#N/A,#N/A,,,
20040,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,intrigued,06-11-2020 23:38,#N/A,food,#N/A,#N/A,,,
20041,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,intrigued,04-04-2021 04:09,#N/A,food,#N/A,#N/A,,,
20042,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,19-03-2021 11:50,#N/A,food,#N/A,#N/A,,,
20043,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,heart,26-05-2021 22:47,#N/A,food,#N/A,#N/A,,,
20044,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,intrigued,23-11-2020 11:21,#N/A,food,#N/A,#N/A,,,
20045,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,scared,01-11-2020 15:28,#N/A,food,#N/A,#N/A,,,
20046,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,love,23-11-2020 09:08,#N/A,food,#N/A,#N/A,,,
20047,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,like,07-07-2020 05:42,#N/A,food,#N/A,#N/A,,,
20048,4dd4da35-453e-466d-95ca-b1a7710fac1f,,04-09-2020 04:52,,,,,,,
20049,4dd4da35-453e-466d-95ca-b1a7710fac1f,heart,25-11-2020 09:19,#N/A,technology,#N/A,#N/A,,,
20050,4dd4da35-453e-466d-95ca-b1a7710fac1f,cherish,21-06-2020 05:21,#N/A,technology,#N/A,#N/A,,,
20051,4dd4da35-453e-466d-95ca-b1a7710fac1f,adore,13-10-2020 12:29,#N/A,technology,#N/A,#N/A,,,
20052,4dd4da35-453e-466d-95ca-b1a7710fac1f,adore,23-09-2020 08:46,#N/A,technology,#N/A,#N/A,,,
20053,4dd4da35-453e-466d-95ca-b1a7710fac1f,cherish,08-04-2021 10:00,#N/A,technology,#N/A,#N/A,,,
20054,4dd4da35-453e-466d-95ca-b1a7710fac1f,worried,03-03-2021 07:39,#N/A,technology,#N/A,#N/A,,,
20055,4dd4da35-453e-466d-95ca-b1a7710fac1f,indifferent,14-08-2020 22:32,#N/A,technology,#N/A,#N/A,,,
20056,4dd4da35-453e-466d-95ca-b1a7710fac1f,super love,15-10-2020 07:32,#N/A,technology,#N/A,#N/A,,,
20057,4dd4da35-453e-466d-95ca-b1a7710fac1f,adore,21-03-2021 10:01,#N/A,technology,#N/A,#N/A,,,
20058,4dd4da35-453e-466d-95ca-b1a7710fac1f,cherish,29-10-2020 07:01,#N/A,technology,#N/A,#N/A,,,
20059,4dd4da35-453e-466d-95ca-b1a7710fac1f,super love,25-06-2020 08:30,#N/A,technology,#N/A,#N/A,,,
20060,4dd4da35-453e-466d-95ca-b1a7710fac1f,cherish,12-04-2021 23:01,#N/A,technology,#N/A,#N/A,,,
20061,4dd4da35-453e-466d-95ca-b1a7710fac1f,heart,09-05-2021 06:02,#N/A,technology,#N/A,#N/A,,,
20062,4dd4da35-453e-466d-95ca-b1a7710fac1f,dislike,09-12-2020 11:46,#N/A,technology,#N/A,#N/A,,,
20063,4dd4da35-453e-466d-95ca-b1a7710fac1f,scared,16-04-2021 19:07,#N/A,technology,#N/A,#N/A,,,
20064,4dd4da35-453e-466d-95ca-b1a7710fac1f,worried,25-12-2020 01:36,#N/A,technology,#N/A,#N/A,,,
20065,4dd4da35-453e-466d-95ca-b1a7710fac1f,heart,21-12-2020 00:51,#N/A,technology,#N/A,#N/A,,,
20066,4dd4da35-453e-466d-95ca-b1a7710fac1f,super love,01-05-2021 17:10,#N/A,technology,#N/A,#N/A,,,
20067,4dd4da35-453e-466d-95ca-b1a7710fac1f,peeking,12-05-2021 18:09,#N/A,technology,#N/A,#N/A,,,
20068,4dd4da35-453e-466d-95ca-b1a7710fac1f,adore,23-02-2021 23:49,#N/A,technology,#N/A,#N/A,,,
20069,4dd4da35-453e-466d-95ca-b1a7710fac1f,cherish,04-06-2021 13:33,#N/A,technology,#N/A,#N/A,,,
20070,4dd4da35-453e-466d-95ca-b1a7710fac1f,hate,10-08-2020 17:08,#N/A,technology,#N/A,#N/A,,,
20071,4dd4da35-453e-466d-95ca-b1a7710fac1f,hate,17-01-2021 08:31,#N/A,technology,#N/A,#N/A,,,
20072,4dd4da35-453e-466d-95ca-b1a7710fac1f,disgust,24-05-2021 08:39,#N/A,technology,#N/A,#N/A,,,
20073,4dd4da35-453e-466d-95ca-b1a7710fac1f,want,16-09-2020 12:01,#N/A,technology,#N/A,#N/A,,,
20074,4dd4da35-453e-466d-95ca-b1a7710fac1f,disgust,27-04-2021 09:22,#N/A,technology,#N/A,#N/A,,,
20075,4dd4da35-453e-466d-95ca-b1a7710fac1f,cherish,03-11-2020 05:26,#N/A,technology,#N/A,#N/A,,,
20076,4dd4da35-453e-466d-95ca-b1a7710fac1f,like,25-10-2020 14:46,#N/A,technology,#N/A,#N/A,,,
20077,4dd4da35-453e-466d-95ca-b1a7710fac1f,disgust,02-04-2021 14:38,#N/A,technology,#N/A,#N/A,,,
20078,4dd4da35-453e-466d-95ca-b1a7710fac1f,scared,01-06-2021 15:54,#N/A,technology,#N/A,#N/A,,,
